Month,Region,Category,Total_Sales_Amount,Total_Qty_Sold,Avg_Unit_Cost,Avg_Unit_Price,Avg_Discount_Sales,Num_Transactions,New_Customers,Returning_Customers,Online_Txn,Retail_Txn,Inventory_Level,Units_Sold_Online,Units_Ordered,Demand_Forecast,Avg_Price,Avg_Discount_Inv,Weather_Mode,Holiday_Days,Competitor_Pricing,Seasonality,COGS,Gross_Profit,Profit_Margin_Pct,Avg_Revenue_Per_Txn,Transport_Cost_Est,Net_Profit,Net_Profit_Margin,Spot_Sales_Ratio,Online_Sales_Ratio,Price_vs_Competitor,Fulfillment_Rate,Inventory_Coverage,Year,MonthNum,Quarter,Recommended_Price,Recommended_Order_Qty,Sales_Growth_MoM,Profit_Growth_MoM
2023-01-01,West,Food,27555.41,138,144.41,230.38,0.08915000000000001,2,1,1,1,1,271.0,160,223,194.0,350.42,0.0595,Cloudy,1,390.74,Spring,288.82,27266.59,98.95185736666593,13777.705,5.7764,27260.8136,98.93089451399926,0.5,0.5,-160.36,0.8247422680412371,58.913043478260875,2023,1,1,240.68333333333334,223.0,-72.89847282634085,-72.99131950866094
2023-02-01,West,Food,77768.45,189,261.04,403.38,0.08165,4,2,2,2,2,360.0,162,196,171.0,691.57,0.1356,Cloudy,0,616.8,Spring,1044.16,76724.29,98.65734754903819,19442.1125,20.883200000000002,76703.4068,98.63049450001895,0.5,0.5,-213.41999999999996,0.9473684210526315,57.142857142857146,2023,2,1,435.0666666666667,197.0,182.22570449868104,181.3687365515752
2023-03-01,West,Food,102634.34,147,461.54999999999995,758.095,0.08115,2,1,1,2,0,316.0,244,368,320.0,783.47,0.0406,Cloudy,0,740.75,Spring,923.0999999999999,101711.23999999999,99.1005934271122,51317.17,18.462,101692.77799999999,99.08260529565445,0.0,1.0,17.345000000000027,0.7625,64.48979591836735,2023,3,1,769.25,368.0,31.97426462787931,32.5792194148018
2023-04-01,West,Food,73394.10999999999,154,356.24,548.68,0.09695000000000001,2,0,2,0,2,273.0,207,305,266.0,344.29,0.0871,Windy,0,348.03,Summer,712.48,72681.62999999999,99.0292409023013,36697.05499999999,14.249600000000001,72667.3804,99.00982572034732,1.0,0.0,200.64999999999998,0.7781954887218046,53.18181818181818,2023,4,2,593.7333333333333,306.0,-28.48971406646159,-28.542240826580624
2023-05-01,West,Food,75067.97,231,214.21333333333334,355.0466666666666,0.1079,3,2,1,1,2,265.0,275,305,266.0,779.25,0.0906,Cloudy,0,832.79,Summer,642.64,74425.33,99.14392250116795,25022.656666666666,12.8528,74412.47720000001,99.12680095119131,0.6666666666666666,0.3333333333333333,-477.74333333333334,1.0,34.41558441558441,2023,5,2,357.02222222222224,306.0,2.28064622624351,2.4014857703608783
2023-06-01,West,Food,122256.06,366,228.66500000000002,381.89750000000004,0.091975,4,3,1,0,4,248.0,255,387,337.0,494.04,0.0984,Sunny,0,457.2,Summer,914.6600000000001,121341.4,99.25184894720147,30564.015,18.293200000000002,121323.1068,99.2368859261455,1.0,0.0,-75.30249999999995,0.7566765578635015,20.327868852459016,2023,6,2,381.1083333333334,388.0,62.86048497115346,63.041349199969886
2023-07-01,West,Food,59399.74,158,271.365,416.865,0.08015,2,0,2,0,2,356.0,252,366,319.0,744.62,0.0628,Rainy,0,756.24,Autumn,542.73,58857.009999999995,99.08630913199283,29699.87,10.854600000000001,58846.155399999996,99.06803531463268,1.0,0.0,-339.375,0.7899686520376176,67.59493670886076,2023,7,3,452.27500000000003,367.0,-51.41366407522048,-51.49633326073051
2023-08-01,West,Food,26471.54,250,73.56,114.58,0.09506666666666667,3,0,3,1,2,225.0,158,217,189.0,270.1,0.1114,Cloudy,1,279.36,Autumn,220.68,26250.86,99.16634997434981,8823.846666666666,4.413600000000001,26246.4464,99.1496769738368,0.6666666666666666,0.3333333333333333,-164.78000000000003,0.8359788359788359,26.999999999999996,2023,8,3,122.60000000000001,217.0,-55.434922779123276,-55.39819683785153
2023-09-01,West,Food,19375.23,119,101.185,163.375,0.0736,2,1,1,1,1,281.0,226,272,237.0,212.62,0.0523,Rainy,0,201.79,Autumn,202.37,19172.86,98.95552207638309,9687.615,4.0474000000000006,19168.8126,98.93463251791076,0.5,0.5,-38.41499999999999,0.9535864978902954,70.84033613445378,2023,9,3,168.64166666666668,273.0,-26.807318350197995,-26.966065013662188
2023-10-01,West,Food,22974.04,145,108.955,177.91500000000002,0.1137,2,1,1,1,1,239.0,283,397,346.0,645.82,0.1314,Cloudy,1,654.48,Winter,217.91,22756.13,99.05149464351938,11487.02,4.3582,22751.771800000002,99.03252453638977,0.5,0.5,-476.565,0.8179190751445087,49.44827586206897,2023,10,4,181.59166666666667,398.0,18.574282731095337,18.69160742903815
2023-11-01,West,Food,86180.89,203,298.34,483.33666666666676,0.09536666666666667,3,2,1,1,2,303.0,200,249,217.0,442.58,0.1339,Rainy,1,409.68,Winter,895.02,85285.87,98.96146349846235,28726.963333333333,17.9004,85267.9696,98.9406927684316,0.6666666666666666,0.3333333333333333,73.65666666666675,0.9216589861751152,44.77832512315271,2023,11,4,497.2333333333333,250.0,275.12292134948837,274.77507400104986
2023-12-01,West,Food,189690.64,327,376.2075,616.0575,0.074575,4,3,1,1,3,325.0,317,357,311.0,779.71,0.0727,Sunny,1,753.32,Winter,1504.83,188185.81000000003,99.20669253896767,47422.66,30.0966,188155.71340000004,99.19082638974702,0.75,0.25,-137.26250000000005,1.0,29.81651376146789,2023,12,4,627.0125,358.0,120.10754356331202,120.6640011280391
2024-01-01,West,Food,144400.22999999998,314,324.7575,503.755,0.07735,4,1,3,0,4,383.0,114,134,117.0,662.61,0.0706,Cloudy,1,637.27,Spring,1299.03,143101.19999999998,99.1003961697291,36100.057499999995,25.9806,143075.21939999997,99.08240409312367,1.0,0.0,-133.515,0.9743589743589743,36.59235668789809,2024,1,1,541.2625,135.0,-23.875932940075494,-23.959141705234053
2024-02-01,West,Food,96611.56999999999,239,287.04,439.0825,0.10425,4,1,3,2,2,250.0,206,273,238.0,86.4,0.0976,Sunny,0,76.79,Spring,1148.16,95463.40999999999,98.81157091226237,24152.892499999998,22.9632,95440.44679999999,98.78780233050762,0.5,0.5,362.29249999999996,0.865546218487395,31.380753138075313,2024,2,1,478.40000000000003,274.0,-33.094587176211554,-33.2935170742782
2024-03-01,West,Food,141830.97,294,349.185,554.325,0.127075,4,2,2,3,1,190.0,137,164,143.0,451.76,0.0262,Cloudy,0,472.53,Spring,1396.74,140434.23,99.01520803249107,35457.7425,27.9348,140406.29520000002,98.99551219314091,0.25,0.75,81.79500000000007,0.958041958041958,19.387755102040813,2024,3,1,581.975,164.0,46.8053671004415,47.114038028581426
2024-04-01,West,Food,46938.04,143,211.265,338.815,0.0501,2,2,0,0,2,226.0,265,318,277.0,786.26,0.1158,Windy,0,867.71,Summer,422.53,46515.51,99.09981328576993,23469.02,8.4506,46507.059400000006,99.08180955148534,1.0,0.0,-528.895,0.9566787003610109,47.41258741258741,2024,4,2,352.10833333333335,319.0,-66.90564832208368,-66.87679898272823
2024-05-01,West,Food,158903.08,330,331.1625,545.3050000000001,0.077725,4,2,2,2,2,203.0,217,282,246.0,206.3,0.0364,Sunny,0,188.53,Summer,1324.65,157578.43,99.1663786504327,39725.77,26.493000000000002,157551.937,99.14970622344137,0.5,0.5,356.7750000000001,0.8821138211382114,18.454545454545453,2024,5,2,551.9375000000001,283.0,238.5379534381921,238.76993951589202
2024-06-01,West,Food,56825.94,163,233.95,376.005,0.07375000000000001,2,0,2,1,1,169.0,310,386,336.0,575.48,0.0617,Rainy,0,603.76,Summer,467.9,56358.04,99.17660842917864,28412.97,9.358,56348.682,99.16014059776221,0.5,0.5,-227.755,0.9226190476190477,31.104294478527606,2024,6,2,389.9166666666667,386.0,-64.23861639434554,-64.23485291710504
2024-07-01,West,Food,109750.08,359,217.91,351.51,0.1031,4,2,2,3,1,306.0,332,374,326.0,409.94,0.084,Windy,0,364.44,Autumn,871.64,108878.44,99.20579556752944,27437.52,17.4328,108861.00720000001,99.18991147888002,0.25,0.75,-12.930000000000007,1.0,25.571030640668525,2024,7,3,363.18333333333334,375.0,93.13376954257157,93.19175415673433
2024-08-01,West,Food,54807.98,190,186.48499999999999,272.265,0.06985,2,1,1,1,1,310.0,230,261,227.0,336.53,0.1245,Cloudy,1,327.78,Autumn,372.96999999999997,54435.01,99.31949690537765,27403.99,7.4594,54427.5506,99.3058868434852,0.5,0.5,-55.514999999999986,1.0,48.94736842105264,2024,8,3,310.80833333333334,261.0,-50.061102461155386,-50.00271263336244
2024-09-01,West,Food,65234.64,174,258.1366666666667,405.46000000000004,0.0649,3,1,2,1,2,171.0,155,194,169.0,569.36,0.0426,Rainy,0,604.14,Autumn,774.4100000000001,64460.229999999996,98.8128853014288,21744.88,15.488200000000003,64444.741799999996,98.78914300745738,0.6666666666666666,0.3333333333333333,-198.67999999999995,0.9171597633136095,29.482758620689655,2024,9,3,430.2277777777779,194.0,19.023981544293367,18.404633479868536
2024-10-01,West,Food,89078.95,217,256.3066666666667,401.04,0.08826666666666666,3,2,1,0,3,161.0,243,312,272.0,100.95,0.0871,Rainy,1,89.4,Winter,768.9200000000001,88310.03,99.13681066065551,29692.983333333334,15.378400000000001,88294.6516,99.11954687386864,1.0,0.0,311.64,0.8933823529411765,22.258064516129032,2024,10,4,427.1777777777778,313.0,36.55160816400611,37.00830996269118
2024-11-01,West,Food,140067.81,229,404.91333333333336,675.4266666666666,0.08426666666666667,3,1,2,1,2,375.0,252,322,280.0,489.12,0.1471,Windy,1,477.2,Winter,1214.74,138853.07,99.13274863082388,46689.27,24.294800000000002,138828.7752,99.11540360344037,0.6666666666666666,0.3333333333333333,198.22666666666663,0.9,49.12663755458515,2024,11,4,674.8555555555556,322.0,57.24007748182933,57.23350473020046
2024-12-01,West,Food,60709.04,193,238.86,351.32,0.0775,2,1,1,0,2,271.0,289,340,296.0,744.99,0.0611,Windy,1,788.09,Winter,477.72,60231.32,99.21309907058323,30354.52,9.554400000000001,60221.7656,99.19736105199489,1.0,0.0,-436.77000000000004,0.9763513513513513,42.12435233160622,2024,12,4,398.1,340.0,-56.65739330114463,-56.62155377136828
2022-01-01,West,Furniture,1929995.8800000001,186,6439.973333333332,10079.136666666667,0.12756666666666666,3,2,1,1,2,165.0,228,286,249.0,12455.95,0.1177,Sunny,1,11590.63,Spring,19319.92,1910675.9600000002,98.99896573872479,643331.9600000001,386.3984,1910289.5616000001,98.97894505349929,0.6666666666666666,0.3333333333333333,-1511.493333333332,0.9156626506024096,26.612903225806452,2022,1,1,10733.288888888888,286.0,,
2022-02-01,West,Furniture,699659.0399999999,106,4330.725,7268.715,0.08205,2,1,1,0,2,303.0,178,216,188.0,10997.79,0.2026,Sunny,0,11681.69,Spring,8661.45,690997.59,98.762047010784,349829.51999999996,173.229,690824.3609999999,98.73728795099967,1.0,0.0,-4412.975,0.9468085106382979,85.75471698113208,2022,2,1,7217.875000000001,216.0,-63.748158882080105,-63.83666775515506
2022-03-01,West,Furniture,1181853.17,176,5266.4366666666665,7785.589999999999,0.19016666666666668,3,2,1,2,1,251.0,210,251,219.0,6762.82,0.2266,Sunny,0,6260.89,Spring,15799.31,1166053.8599999999,98.663174884914,393951.05666666664,315.9862,1165737.8738,98.63643838261228,0.3333333333333333,0.6666666666666666,1524.699999999999,0.958904109589041,42.784090909090914,2022,3,1,8777.394444444444,252.0,68.91844490424937,68.745912797942
2022-04-01,West,Furniture,1823134.7000000002,213,6558.41,9811.326666666666,0.15259999999999999,3,1,2,0,3,201.0,241,273,238.0,6606.16,0.1584,Sunny,0,5925.99,Summer,19675.23,1803459.4700000002,98.92080217660275,607711.5666666668,393.5046,1803065.9654,98.8992182201348,1.0,0.0,3885.336666666666,1.0,28.30985915492958,2022,4,2,10930.683333333334,274.0,54.260676899483244,54.67164668181172
2022-05-01,West,Furniture,2058198.28,211,7473.0199999999995,11448.603333333333,0.15226666666666666,3,0,3,0,3,412.0,272,310,270.0,10626.38,0.117,Rainy,0,9974.08,Summer,22419.059999999998,2035779.22,98.91074342944258,686066.0933333334,448.3812,2035330.8388,98.88895829803143,1.0,0.0,1474.5233333333326,1.0,58.5781990521327,2022,5,2,12455.033333333333,310.0,12.893374252599088,12.881662560164475
2022-06-01,West,Furniture,2812648.49,263,8215.442500000001,13038.537499999999,0.1449,4,2,2,0,4,178.0,217,247,215.0,14270.92,0.1071,Windy,0,13151.69,Summer,32861.770000000004,2779786.72,98.8316431961962,703162.1225,657.2354000000001,2779129.4846,98.80827606012012,1.0,0.0,-113.15250000000196,1.0,20.3041825095057,2022,6,2,13692.404166666669,247.0,36.65585659706216,36.544360829246436
2022-07-01,West,Furniture,2101882.98,196,8245.74,12583.300000000001,0.1233,3,2,1,0,3,299.0,170,216,188.0,13183.98,0.1656,Windy,0,14436.53,Autumn,24737.22,2077145.76,98.82309242544035,700627.66,494.74440000000004,2076651.0156,98.79955427394917,1.0,0.0,-1853.2299999999996,0.9042553191489362,45.76530612244898,2022,7,3,13742.9,216.0,-25.270328394288622,-25.27692476700515
2022-08-01,West,Furniture,2985155.67,281,7564.2525,11763.61,0.12255,4,1,3,1,3,212.0,246,279,243.0,9075.29,0.1944,Cloudy,1,9851.93,Autumn,30257.01,2954898.66,98.98641768320245,746288.9175,605.1401999999999,2954293.5198000004,98.9661460368665,0.75,0.25,1911.6800000000003,1.0,22.63345195729537,2022,8,3,12607.0875,279.0,42.0229241306288,42.26239736995125
2022-09-01,West,Furniture,4789138.81,369,9706.4775,15288.275,0.13645000000000002,4,0,4,1,3,220.0,314,357,311.0,17422.39,0.095,Sunny,0,18765.2,Autumn,38825.91,4750312.899999999,99.18929244817608,1197284.7025,776.5182000000001,4749536.3818,99.17307829713961,0.75,0.25,-3476.925000000001,1.0,17.88617886178862,2022,9,3,16177.462500000001,358.0,60.431794500016814,60.76724773513818
2022-10-01,West,Furniture,1724816.26,129,8672.285,13422.155,0.07825,2,0,2,2,0,341.0,283,334,291.0,16900.62,0.1191,Sunny,1,15831.71,Winter,17344.57,1707471.69,98.99441056985397,862408.13,346.8914,1707124.7985999999,98.97429878125105,0.0,1.0,-2409.5549999999985,0.9725085910652921,79.30232558139535,2022,10,4,14453.808333333334,335.0,-63.9848346763622,-64.05702238345575
2022-11-01,West,Furniture,871398.81,136,4631.4,7133.215,0.0955,2,1,1,0,2,169.0,155,201,175.0,3957.16,0.1258,Cloudy,1,3801.51,Winter,9262.8,862136.01,98.9370194343047,435699.405,185.256,861950.754,98.91575982299081,1.0,0.0,3331.705,0.8857142857142857,37.279411764705884,2022,11,4,7719.0,201.0,-49.478745637520824,-49.50862674440209
2022-12-01,West,Furniture,1900435.56,220,5666.54,8763.8975,0.144125,4,2,2,1,3,266.0,153,217,189.0,15846.88,0.1886,Cloudy,1,15500.07,Winter,22666.16,1877769.4000000001,98.80731762354522,475108.89,453.3232,1877316.0768000002,98.78346397601612,0.75,0.25,-6736.172500000001,0.8095238095238095,36.27272727272727,2022,12,4,9444.233333333334,217.0,118.09021749754281,117.79853061071748
2023-01-01,West,Furniture,1826051.63,220,5402.2925,8587.3,0.11059999999999999,4,2,2,1,3,201.0,121,151,132.0,4826.05,0.081,Cloudy,1,4960.75,Spring,21609.17,1804442.46,98.81661779738397,456512.9075,432.18339999999995,1804010.2766,98.79295015333165,0.75,0.25,3626.5499999999993,0.9166666666666666,27.40909090909091,2023,1,1,9003.820833333333,152.0,-3.9140464199691194,-3.9048192846115937
2023-02-01,West,Furniture,736078.65,89,6609.795,9885.435000000001,0.14465,2,0,2,1,1,246.0,195,266,232.0,7146.79,0.2099,Cloudy,0,7001.24,Spring,13219.59,722859.06,98.20405197189187,368039.325,264.3918,722594.6682000001,98.1681330113297,0.5,0.5,2884.1950000000015,0.8405172413793104,82.92134831460673,2023,2,1,11016.325,267.0,-59.69015125820949,-59.94509135713645
2023-03-01,West,Furniture,1692659.8199999998,134,10170.134999999998,15681.7,0.21925,2,1,1,0,2,281.0,168,209,182.0,3712.58,0.2211,Cloudy,0,3485.1,Spring,20340.269999999997,1672319.5499999998,98.79832499361862,846329.9099999999,406.80539999999996,1671912.7445999999,98.77429149349099,1.0,0.0,12196.6,0.9230769230769231,62.91044776119403,2023,3,1,16950.225,209.0,129.95638034060622,131.3762913259204
2023-04-01,West,Furniture,1305434.8499999999,135,6787.28,11198.035,0.1701,2,0,2,1,1,342.0,270,315,274.0,15823.7,0.1954,Windy,0,16970.4,Summer,13574.56,1291860.2899999998,98.96015032845186,652717.4249999999,271.4912,1291588.7987999998,98.93935333502088,0.5,0.5,-5772.365000000002,0.9854014598540146,76.0,2023,4,2,11312.133333333333,315.0,-22.876715417041094,-22.747834600123916
2023-05-01,West,Furniture,3056927.8,338,6818.725,10442.235,0.142975,4,1,3,1,3,248.0,241,292,254.0,11074.53,0.2105,Cloudy,0,11053.05,Summer,27274.9,3029652.9,99.10776760903546,764231.95,545.498,3029107.402,99.08992296121616,0.75,0.25,-610.8149999999987,0.9488188976377953,22.011834319526624,2023,5,2,11364.541666666668,292.0,134.16931147502305,134.52567913366144
2023-06-01,West,Furniture,1437621.42,184,6586.253333333333,9898.550000000001,0.18530000000000002,3,0,3,0,3,341.0,215,256,223.0,9546.84,0.074,Sunny,0,8677.46,Summer,19758.76,1417862.66,98.62559365594316,479207.13999999996,395.17519999999996,1417467.4848,98.59810552906202,1.0,0.0,1221.090000000002,0.9641255605381166,55.597826086956516,2023,6,2,10977.08888888889,256.0,-52.97169203669121,-53.20510973417112
2023-07-01,West,Furniture,287938.89,91,2653.045,3769.1000000000004,0.0969,2,2,0,1,1,253.0,166,218,190.0,8590.08,0.1655,Rainy,0,8066.62,Autumn,5306.09,282632.8,98.15721662329113,143969.445,106.12180000000001,282526.67819999997,98.12036095575695,0.5,0.5,-4297.5199999999995,0.8736842105263158,83.40659340659342,2023,7,3,4421.741666666667,218.0,-79.9711602794566,-80.06820747356589
2023-08-01,West,Furniture,890284.4400000001,155,4124.93,6700.474999999999,0.18075000000000002,2,0,2,0,2,277.0,284,319,278.0,11182.69,0.1574,Cloudy,1,11999.33,Autumn,8249.86,882034.5800000001,99.07334559278605,445142.22000000003,164.99720000000002,881869.5828000001,99.05481250464177,1.0,0.0,-5298.8550000000005,1.0,53.61290322580645,2023,8,3,6874.883333333334,320.0,209.19214837565013,212.1367470210111
2023-09-01,West,Furniture,4453801.85,359,9342.3625,14382.8625,0.170975,4,1,3,3,1,255.0,258,285,248.0,18379.09,0.1784,Rainy,0,18080.83,Autumn,37369.45,4416432.399999999,99.1609539162592,1113450.4625,747.389,4415685.010999999,99.14417299458438,0.25,0.75,-3697.9675000000025,1.0,21.309192200557103,2023,9,3,15570.604166666666,285.0,400.26729097949857,400.718597979066
2023-10-01,West,Furniture,1199819.31,142,7011.129999999999,10294.695,0.1225,2,1,1,0,2,233.0,269,340,296.0,15558.49,0.1171,Cloudy,1,17203.2,Winter,14022.259999999998,1185797.05,98.8313023566857,599909.655,280.4452,1185516.6048,98.80792840381942,1.0,0.0,-6908.505000000001,0.9087837837837838,49.225352112676056,2023,10,4,11685.216666666665,340.0,-73.06078378857379,-73.15214735999655
2023-11-01,West,Furniture,1792784.8199999998,184,7842.276666666668,11543.016666666668,0.18383333333333332,3,0,3,0,3,256.0,187,233,203.0,2883.76,0.223,Rainy,1,3217.74,Winter,23526.83,1769257.9899999998,98.68769359615617,597594.94,470.5366,1768787.4533999998,98.6614474680793,1.0,0.0,8325.276666666668,0.9211822660098522,41.73913043478261,2023,11,4,13070.461111111113,233.0,49.42123410232493,49.1997198721986
2023-12-01,West,Furniture,1402414.82,160,6638.860000000001,10093.655,0.1502,2,2,0,2,0,308.0,267,333,290.0,8173.18,0.1779,Sunny,1,7305.04,Winter,13277.720000000001,1389137.1,99.05322449458998,701207.41,265.55440000000004,1388871.5456,99.03428898448178,0.0,1.0,2788.6150000000007,0.9206896551724137,57.75,2023,12,4,11064.766666666668,334.0,-21.774503869348905,-21.478889793667268
2024-01-01,West,Furniture,1013576.44,222,3752.3825,5819.360000000001,0.1619,4,0,4,3,1,314.0,115,127,111.0,14652.92,0.2281,Cloudy,1,13830.2,Spring,15009.53,998566.9099999999,98.5191516487893,253394.11,300.1906,998266.7194,98.48953468176511,0.25,0.75,-8010.84,1.0,42.43243243243243,2024,1,1,6253.970833333334,128.0,-27.72634561862375,-28.12389867424757
2024-02-01,West,Furniture,1728626.74,191,7048.905,10763.904999999999,0.1379,4,2,2,0,4,124.0,206,232,202.0,9356.63,0.1046,Sunny,0,9419.3,Spring,28195.62,1700431.1199999999,98.36890062223611,432156.685,563.9124,1699867.2075999998,98.33627863468084,1.0,0.0,1344.6049999999996,1.0,19.476439790575917,2024,2,1,11748.175,232.0,70.54724949999824,70.28186701663171
2024-03-01,West,Furniture,1041072.71,137,5849.755,8489.61,0.05585,2,1,1,1,1,203.0,235,277,241.0,3123.43,0.1549,Cloudy,0,2829.98,Spring,11699.51,1029373.2,98.87620625460445,520536.355,233.99020000000002,1029139.2098,98.85373037969654,0.5,0.5,5659.630000000001,0.975103734439834,44.45255474452555,2024,3,1,9749.591666666667,277.0,-39.77458025438159,-39.45767026984326
2024-04-01,West,Furniture,1562646.04,220,4642.716666666667,7344.53,0.1108,3,1,2,2,1,311.0,233,304,265.0,11662.33,0.2404,Windy,0,11875.76,Summer,13928.150000000001,1548717.8900000001,99.108681707599,520882.01333333337,278.56300000000005,1548439.327,99.09085534175097,0.3333333333333333,0.6666666666666666,-4531.2300000000005,0.879245283018868,42.409090909090914,2024,4,2,7737.861111111112,305.0,50.09960639540729,50.4596571829111
2024-05-01,West,Furniture,1928716.56,249,5589.9800000000005,8795.453333333333,0.10016666666666667,3,1,2,0,3,368.0,247,349,304.0,18264.67,0.1418,Sunny,0,17202.83,Summer,16769.940000000002,1911946.62,99.13051298735155,642905.52,335.39880000000005,1911611.2212,99.11312324709857,1.0,0.0,-8407.376666666669,0.8125,44.33734939759036,2024,5,2,9316.633333333335,350.0,23.426323724597296,23.454060347564386
